"BatchID","Fish Serial Number","Stomach Collection","Stomach Weight","Stomach Fullness","Notes","Fullness comments"
13,"HIPP1938",0,,,"2 copepods, 1 TST + residue",
13,"HIPP1939",0,,,"5 Thysanoessa, 2 amphipods, 2 gastropods, 1 copepod, 2 TSTs + residue",
13,"HIPP1940",0,,,"1 gastropod + residue incl gastropod remains",
13,"HIPP1941",0,,,"2 amphipods, 1 Thysanoessa, 1 gastropod, 1 TST + residue",
13,"HIPP1942",0,,,"2 Thysanoessa, 1 copepod + residue",
13,"HIPP1943",0,,2.00,"small amt residue",
13,"HIPP1944",0,,1.00,"tiny amt residue",
13,"HIPP1945",0,,0.00,"empty",
13,"HIPP1946",0,,,"5 euphausids (at least 3 Thys), 2 copepods, 1 amphipod",
13,"HIPP1947",0,,,"1 euphausid",
13,"HIPP1948",0,,,"1 Thysanoessa, 1 TST",
13,"HIPP1949",0,,,"1 euphausid, 1 gastropod, 1 amphipod, 2 copepods, 3 TST + residue",
13,"HIPP1950",0,,,"2 copepods, 4 TST",
13,"HIPP1951",0,,,"1 copepod, 4 TST",
13,"HIPP1952",0,,,"1 euphausid, 1 TST + residue",
13,"HIPP1953",0,,1.00,"tiny amt residue",
13,"HIPP1954",0,,1.00,"tiny amt residue",
13,"HIPP1955",0,,,"1 euphausid (prob Thys), 5 copepods, 1 TST + residue",
13,"HIPP1956",0,,,"3 copepods, 3 gastropods",
13,"HIPP1957",0,,,"1 Thysanoessa, 1  + residue",
13,"HIPP1958",0,,,"1 euphausid, 1 copepod + residue",
13,"HIPP1959",0,,,"1 Thysanoessa (part), 1 copepod, 1 TST","cysts on gut wall"
13,"HIPP1960",0,,,"5 copepods",
13,"HIPP1961",0,,,"1 copepod, 1 TST + residue",
13,"HIPP1962",0,,,"3 copepods + residue",
13,"HIPP1963",0,,,,
13,"HIPP1964",0,,,,
13,"HIPP1965",0,,,,
13,"HIPP1966",0,,,,
13,"HIPP1967",0,,,,
13,"HIPP1968",0,,,,
13,"HIPP1969",0,,,,
13,"HIPP1970",0,,,,
13,"HIPP1971",0,,,,
13,"HIPP1972",0,,,,
13,"HIPP1973",0,,,,
13,"HIPP1974",0,,,,
13,"HIPP1975",0,,,,
13,"HIPP1976",0,,,,
13,"HIPP1977",0,,,,
13,"HIPP1978",0,,,,
13,"HIPP1979",0,,,,
13,"HIPP1980",0,,,,
13,"HIPP1981",0,,,,
13,"HIPP1982",0,,,,
13,"HIPP1983",0,,,,
13,"HIPP1984",0,,,,
13,"HIPP1985",0,,,,
13,"HIPP1986",0,,,,
13,"HIPP1987",0,,,,
13,"HIPP1988",0,,,,
13,"HIPP1989",0,,,,
13,"HIPP1990",0,,,,
13,"HIPP1991",0,,,,
13,"HIPP1992",0,,,,
13,"HIPP1993",0,,,,
13,"HIPP1994",0,,,,
13,"HIPP1995",0,,,,
13,"HIPP1996",0,,,,
13,"HIPP1997",0,,,,
13,"HIPP1998",0,,,,
13,"HIPP1999",0,,,,
13,"HIPP2000",0,,,,
13,"HIPP2001",0,,,,
13,"HIPP2002",0,,,,
13,"HIPP2003",0,,,,
13,"HIPP2004",0,,,,
13,"HIPP2005",0,,,,
13,"HIPP2006",0,,,,
13,"HIPP2007",0,,,,
13,"HIPP2008",0,,,,
13,"HIPP2009",0,,,,
13,"HIPP2010",0,,,,
13,"HIPP2011",0,,,,
13,"HIPP2012",0,,,,
13,"HIPP2013",0,,,,
13,"HIPP2014",0,,,,
13,"HIPP2015",0,,,,
13,"HIPP2016",0,,,,
13,"HIPP2017",0,,,,
13,"HIPP2018",0,,,,
13,"HIPP2019",0,,,,
13,"HIPP2020",0,,,,
13,"HIPP2021",0,,,,
13,"HIPP2022",0,,,,
13,"HIPP2023",0,,,,
13,"HIPP2024",0,,,,
13,"HIPP2025",0,,,,
13,"HIPP2026",0,,,,
13,"HIPP2027",0,,,,
13,"HIPP2028",0,,,,
13,"HIPP2029",0,,,,
13,"HIPP2030",0,,,,
13,"HIPP2031",0,,,,
13,"HIPP2032",0,,,,
13,"HIPP2033",0,,,,
13,"HIPP2034",0,,,,
13,"HIPP2035",0,,,,
13,"HIPP2036",0,,,,
13,"HIPP2037",0,,,,
13,"HIPP2038",0,,,,
13,"HIPP2039",0,,,,
13,"HIPP2040",0,,,,
13,"HIPP2041",0,,,,
13,"HIPP2042",0,,,,
13,"HIPP2043",0,,,,
13,"HIPP2044",0,,,,
13,"HIPP2045",0,,,,
13,"HIPP2046",0,,,,
13,"HIPP2047",0,,,,
13,"HIPP2048",0,,,,
13,"HIPP2049",0,,,,
13,"HIPP2050",0,,,,
13,"HIPP2051",0,,,,
13,"HIPP2052",0,,,,
13,"HIPP2053",0,,,,
13,"HIPP2054",0,,,,
13,"HIPP2055",0,,,,
13,"HIPP2056",0,,,,
13,"HIPP2057",0,,,,
13,"HIPP2058",0,,,,
13,"HIPP2059",0,,,,
13,"HIPP2060",0,,,,
13,"HIPP2061",0,,,,
13,"HIPP2062",0,,,,
13,"HIPP2063",0,,,,
13,"HIPP2064",0,,,,
13,"HIPP2065",0,,,,
13,"HIPP2066",0,,,,
13,"HIPP2067",0,,,,
13,"HIPP2068",0,,,,
13,"HIPP2069",0,,,,
13,"HIPP2070",0,,,,
13,"HIPP2071",0,,,,
13,"HIPP2072",0,,,,
13,"HIPP2073",0,,,,
13,"HIPP2074",0,,,,
13,"HIPP2075",0,,,,
13,"HIPP2076",0,,,,
13,"HIPP2077",0,,,,
13,"HIPP2078",0,,,,
13,"HIPP2079",0,,,,
13,"HIPP2080",0,,,,
13,"HIPP2081",0,,,,
13,"HIPP2082",0,,,,
13,"HIPP2083",0,,,,
13,"HIPP2084",0,,,,
13,"HIPP2085",0,,,,
13,"HIPP2086",0,,,,
13,"HIPP2087",0,,,,
13,"HIPP2088",0,,,,
13,"HIPP2089",0,,,,
13,"HIPP2090",0,,,,
13,"HIPP2091",0,,,,
13,"HIPP2092",0,,,,
13,"HIPP2093",0,,,,
13,"HIPP2094",0,,,,
13,"HIPP2095",0,,,,
13,"HIPP2096",0,,,,
13,"HIPP2097",0,,,,
13,"HIPP2098",0,,,,
13,"HIPP2099",0,,,,
13,"HIPP2100",0,,,,
13,"HIPP2101",0,,,,
13,"HIPP2102",0,,,,
13,"HIPP2103",0,,,,
13,"HIPP2104",0,,,,
13,"HIPP2105",0,,,,
13,"HIPP2106",0,,,,
13,"HIPP2107",0,,,,
13,"HIPP2108",0,,,,
13,"HIPP2109",0,,,,
13,"HIPP2110",0,,,,
13,"HIPP2111",0,,,,
13,"HIPP2112",0,,,,
13,"HIPP2113",0,,,,
13,"HIPP2114",0,,,,
13,"HIPP2115",0,,,,
13,"HIPP2116",0,,,,
13,"HIPP2117",0,,,,
13,"HIPP2118",0,,,,
13,"HIPP2119",0,,,,
13,"HIPP2120",0,,,,
13,"HIPP2121",0,,,,
13,"HIPP2122",0,,,,
13,"HIPP2123",0,,,,
13,"HIPP2124",0,,,,
13,"HIPP2125",0,,,,
13,"HIPP2126",0,,,,
13,"HIPP2127",0,,,,
13,"HIPP2128",0,,,,
13,"HIPP2129",0,,,,
13,"HIPP2130",0,,,,
13,"HIPP2131",0,,,,
13,"HIPP2132",0,,,,
13,"HIPP2133",0,,,,
13,"HIPP2134",0,,,,
13,"HIPP2135",0,,,,
13,"HIPP2136",0,,,,
13,"HIPP2137",0,,,,
13,"HIPP2138",0,,1.00,"tiny amt residue (copepods remains)",
13,"HIPP2139",0,,,"4 copepods",
13,"HIPP2140",0,,,"residue: amphipod and copepod remains",
13,"HIPP2141",0,,0.00,"empty",
13,"HIPP2142",0,,0.00,"empty",
13,"HIPP2143",0,,,"1 euphausid (Thys?), 1 copepod, 1 fish scale + residue incl 2 cmpd eyes",
13,"HIPP2144",0,,,"2 copepods",
13,"HIPP2145",0,,,"residue incl 2 Thysanoessa eyes",
13,"HIPP2146",0,,,"1 copepod",
13,"HIPP2147",0,,0.00,"empty",
13,"HIPP2148",0,,,"2 copepods",
13,"HIPP2149",0,,,"5 copepods",
13,"HIPP2150",0,,0.00,"empty",
13,"HIPP2151",0,,,"1 copepod",
13,"HIPP2152",0,,,"1 Thysanoessa + copepod remains (2?)",
13,"HIPP2153",0,,,"1 amphipod, 1 copepod",
13,"HIPP2154",0,,2.00,"1 copepod + small amt residue",
13,"HIPP2155",0,,,"1 Thysanoessa, 1 copepod + residue incl 2 lge cmpd eyes",
13,"HIPP2156",0,,1.00,"1 ostracod + tiny amt residue",
13,"HIPP2157",0,,2.00,"small amt residue",
13,"HIPP2158",0,,,"1 copepod + small amt  (prob copepod)",
13,"HIPP2159",0,,,"2 copepods + residue incl 3 lge cmpd eyes",
13,"HIPP2160",0,,,"1 Thysanoessa, 3 copepods + residue",
13,"HIPP2161",0,,2.00,"small amt residue incl 2 Thysanoessa eyes",
13,"HIPP2162",0,,2.00,"1 Thysanoesa + small amt residue",
13,"HIPP2163",0,,,,
13,"HIPP2164",0,,,,
13,"HIPP2165",0,,,,
13,"HIPP2166",0,,,,
13,"HIPP2167",0,,,,
13,"HIPP2168",0,,,,
13,"HIPP2169",0,,,,
13,"HIPP2170",0,,,,
13,"HIPP2171",0,,,,
13,"HIPP2172",0,,,,
13,"HIPP2173",0,,,,
13,"HIPP2174",0,,,,
13,"HIPP2175",0,,,,
13,"HIPP2176",0,,,,
13,"HIPP2177",0,,,,
13,"HIPP2178",0,,,,
13,"HIPP2179",0,,,,
13,"HIPP2180",0,,,,
13,"HIPP2181",0,,,,
13,"HIPP2182",0,,,,
13,"HIPP2183",0,,,,
13,"HIPP2184",0,,,,
13,"HIPP2185",0,,,,
13,"HIPP2186",0,,,,
13,"HIPP2187",0,,,,
13,"HIPP2188",0,,,,
13,"HIPP2189",0,,,,
13,"HIPP2190",0,,,,
13,"HIPP2191",0,,,,
13,"HIPP2192",0,,,,
13,"HIPP2193",0,,,,
13,"HIPP2194",0,,,,
13,"HIPP2195",0,,,,
13,"HIPP2196",0,,,,
13,"HIPP2197",0,,,,
13,"HIPP2198",0,,,,
13,"HIPP2199",0,,,,
13,"HIPP2200",0,,,,
13,"HIPP2201",0,,,,
13,"HIPP2202",0,,,,
13,"HIPP2203",0,,,,
13,"HIPP2204",0,,,,
13,"HIPP2205",0,,,,
13,"HIPP2206",0,,,,
13,"HIPP2207",0,,,,
13,"HIPP2208",0,,,,
13,"HIPP2209",0,,,,
13,"HIPP2210",0,,,,
13,"HIPP2211",0,,,,
13,"HIPP2212",0,,,,
13,"HIPP2213",0,,,,
13,"HIPP2214",0,,,,
13,"HIPP2215",0,,,,
13,"HIPP2216",0,,,,
13,"HIPP2217",0,,,,
13,"HIPP2218",0,,,,
13,"HIPP2219",0,,,,
13,"HIPP2220",0,,,,
13,"HIPP2221",0,,,,
13,"HIPP2222",0,,,,
13,"HIPP2223",0,,,,
13,"HIPP2224",0,,,,
13,"HIPP2225",0,,,,
13,"HIPP2226",0,,,,
13,"HIPP2227",0,,,,
13,"HIPP2228",0,,,,
13,"HIPP2229",0,,,,
13,"HIPP2230",0,,,,
13,"HIPP2231",0,,,,
13,"HIPP2232",0,,,,
13,"HIPP2233",0,,,,
13,"HIPP2234",0,,,,
13,"HIPP2235",0,,,,
13,"HIPP2236",0,,,,
13,"HIPP2237",0,,,,
13,"HIPP2238",0,,,,
13,"HIPP2239",0,,,,
13,"HIPP2240",0,,,,
13,"HIPP2241",0,,,,
13,"HIPP2242",0,,,,
13,"HIPP2243",0,,,,
13,"HIPP2244",0,,,,
13,"HIPP2245",0,,,,
13,"HIPP2246",0,,,,
13,"HIPP2247",0,,,,
13,"HIPP2248",0,,,,
13,"HIPP2249",0,,,,
13,"HIPP2250",0,,,,
13,"HIPP2251",0,,,,
13,"HIPP2252",0,,,,
13,"HIPP2253",0,,,,
13,"HIPP2254",0,,,,
13,"HIPP2255",0,,,,
13,"HIPP2256",0,,,,
13,"HIPP2257",0,,,,
13,"HIPP2258",0,,,,
13,"HIPP2259",0,,,,
13,"HIPP2260",0,,,,
13,"HIPP2261",0,,,,
13,"HIPP2262",0,,,,
13,"HIPP2263",0,,,,
13,"HIPP2264",0,,,,
13,"HIPP2265",0,,,,
13,"HIPP2266",0,,,,
13,"HIPP2267",0,,,,
13,"HIPP2268",0,,,,
13,"HIPP2269",0,,,,
13,"HIPP2270",0,,,,
13,"HIPP2271",0,,,,
13,"HIPP2272",0,,,,
13,"HIPP2273",0,,,,
13,"HIPP2274",0,,,"5 copepods + residue",
13,"HIPP2275",0,,,"2 copepods, 3 pteropods + residue",
13,"HIPP2276",0,,,"10 copepods, 2 pteropods, 1 TST, 1 ostracod + residue",
13,"HIPP2277",0,,,"10 copepods, 1 ostracod + residue",
13,"HIPP2278",0,,,"4 copepods + residue incl 1 Thysanoessa eye",
13,"HIPP2279",0,,,"3 copepods, 1 ostracod, 2 TSTs + residue incl chaetognath",
13,"HIPP2280",0,,,"1 copepod, 1 TST + residue",
13,"HIPP2281",0,,,"2 copepods, 2 TST, 1 ostracod + residue incl copepod remains",
13,"HIPP2282",0,,,"4 copepods, 2 ostracods, 4 TSTs, 1 euphausid + residue",
13,"HIPP2283",0,,,"13 copepods, 2 Thysanoessa, 1 euphausid, 1 TST + residue incl 3 tiny cmpd eyes",
13,"HIPP2284",0,,,"2 Thysanoessa, 7 copepods, 2 TSTs + residue incl 2 tiny cmpd eyes",
13,"HIPP2285",0,,,"1 Thysanoessa, 1 unid euphausid, 5 copepods, 2 TSTs + residue incl 2 tiny cmpd eyes",
13,"HIPP2286",0,,,"1 Thysanoessa, 6 copepods, 1 TST + residue",
13,"HIPP2287",0,,,"5 copepods + residue",
13,"HIPP2288",0,,,"1 copepod, 1 ostracod, 1 pteropod + residue",
13,"HIPP2289",0,,,"2 copepods + residue",
13,"HIPP2290",0,,,"1 Thysanoessa, 1 copepod + residue incl 4 tiny cmpd eyes",
13,"HIPP2291",0,,,"9 copepods + residue incl 2 TSTs",
13,"HIPP2292",0,,,"5 copepods, 2 gastropods, 1 TST + residue",
13,"HIPP2293",0,,,"6 copepods, 1 ostracod + residue",
13,"HIPP2294",0,,,"1 Thysanoessa, 1 unid euphausid, 4 copepods, 1 ostracod + residue","cyst on gut wall: retained"
13,"HIPP2295",0,,,"1 Thysanoessa, 1 amphipod, 2 copepods, 4 TSTs + residue",
13,"HIPP2296",0,,,"1 Thysanoessa, 7 copepods, 3 ostracods + residue incl 2 pteropods",
13,"HIPP2297",0,,,"13 copepods, 1 ostracod, 1 TST + residue",
13,"HIPP2298",0,,,"3 copepods + residue incl 1 TST",
13,"HIPP2299",0,,,"LF only",
13,"HIPP2300",0,,,"LF only",
13,"HIPP2301",0,,,"residue incl 3 cmpd eyes (at least 1 Thys)",
13,"HIPP2302",0,,,"14 copepods, 2 Thysanoessa, 1 ostracod + residue incl 2 cmpd eyes",
13,"HIPP2303",0,,,"14 copepods, 2 Thysanoessa + residue incl 4 cmpd eyes + 2 euphausid remains",
13,"HIPP2304",0,,,"17 copepods, 3 Thysanoessa + residue incl 3 pteropods",
13,"HIPP2305",0,,2.00,"small amt residue",
13,"HIPP2306",0,,,"18 copepods, 1 amphipod, 3 pteropods + residue",
13,"HIPP2307",0,,,"1 E. triacantha, 1 Thysanoessa, 13 copepods + residue",
13,"HIPP2308",0,,,"4 Thysanoessa, 1 E. vallentini, 7 copepods, 1 squid, 1 TST + residue incl gastropod",
13,"HIPP2309",0,,,"1 Thysanoessa, 1 chaetognath, 16 copepods + residue incl 2 Thys eyes",
13,"HIPP2310",0,,,"1 amphipod, 1 E. triacantha, 1 Thysanoessa, 35 copepods + residue",
13,"HIPP2311",0,,,"1 amphipod, 2 Thysanoessa, copepods, 1 fish scale",
13,"HIPP2312",0,,,"11 copepods + residue incl 1 cmpd eye",
13,"HIPP2313",0,,,"2 Thysanoessa, 13 copepods, 1 fish scale + residue",
13,"HIPP2314",0,,,"1 E. triacantha, 3 Thysanoessa, 7 copepods, 1 unid critter( worm?) + residue",
13,"HIPP2315",0,,,"13 copepods, 1 TST + residue",
13,"HIPP2316",0,,0.00,"empty",
13,"HIPP2317",0,,2.00,"small amt residue",
13,"HIPP2318",0,,0.00,"empty",
13,"HIPP2319",0,,0.00,"empty",
13,"HIPP2320",0,,0.00,"empty",
13,"HIPP2321",0,,0.00,"empty",
13,"HIPP2322",0,,0.00,"empty",
13,"HIPP2323",0,,0.00,"empty",
13,"HIPP2324",0,,0.00,"empty",
13,"HIPP2325",0,,0.00,"empty",
13,"HIPP2326",0,,2.00,"small amt residue",
13,"HIPP2327",0,,0.00,"empty",
13,"HIPP2328",0,,0.00,"empty",
13,"HIPP2329",0,,,"1 Thysanoessa + residue incl copepod remains",
13,"HIPP2330",0,,,"1 euphausid, 7 copepods + residue",
13,"HIPP2331",0,,,"1 Thysanoessa, 1 euphausid, 2 copepods + residue",
13,"HIPP2332",0,,,"7 copepods + residue incl 2 sm cmpd eyes",
13,"HIPP2333",0,,,"7 copepods, 1 squid(?) + residue",
13,"HIPP2334",0,,,"1 euphausid, 6 copepods + residue incl 2 cmpd eyes",
13,"HIPP2335",0,,,"1 Thysanoessa, 2 ostracods, 1 amphipod, 2 copepods + residue",
13,"HIPP2336",0,,,"1 euphausid, 5 copepods, 1 ostracod + residue",
13,"HIPP2337",0,,,"1 Thysanoessa, 3 copepods + residue",
13,"HIPP2338",0,,,"2 Thysanoessa, 2 copepods, 1 tiny shrimpy thing + residue",
13,"HIPP2339",0,,,"1 copepod, 3 ostracods + residue",
13,"HIPP2340",0,,0.00,"empty",
13,"HIPP2341",0,,,"1 euphausid, 4 copepods + residue",
13,"HIPP2342",0,,,"1 euphausid, 1 ostracod + residue",
13,"HIPP2343",0,,,"1 copepod + residue",
13,"HIPP2344",0,,,"1 copepod + residue",
13,"HIPP2345",0,,,"1 Thysanoessa, 3 ostracods, 3 copepods + residue",
13,"HIPP2346",0,,,"5 copepods, 1 ostracod + residue",
13,"HIPP2347",0,,,"1 Thysanoessa, 1 amphipod, 1 ostracod, 4 copepods + residue",
13,"HIPP2348",0,,2.00,"small amt residue",
13,"HIPP2349",0,,0.00,"empty",
13,"HIPP2350",0,,,"4 copepods + residue",
13,"HIPP2351",0,,,"2 amphipods, 1 ostracod, 1 copepod + residue",
13,"HIPP2352",0,,,"1 euphausid, 4 copepods + residue",
13,"HIPP2353",0,,,"2 copepods, 1 ostracod + residue",
13,"HIPP2354",0,,,,
13,"HIPP2355",0,,,,
13,"HIPP2356",0,,,,
13,"HIPP2357",0,,,,
13,"HIPP2358",0,,,,
13,"HIPP2359",0,,,,
13,"HIPP2360",0,,,,
13,"HIPP2361",0,,,,
13,"HIPP2362",0,,,,
13,"HIPP2363",0,,,,
13,"HIPP2364",0,,,,
13,"HIPP2365",0,,,,
13,"HIPP2366",0,,,,
13,"HIPP2367",0,,,,
13,"HIPP2368",0,,,,
13,"HIPP2369",0,,,,
13,"HIPP2370",0,,,,
13,"HIPP2371",0,,,,
13,"HIPP2372",0,,,,
13,"HIPP2373",0,,,,
13,"HIPP2374",0,,,,
13,"HIPP2375",0,,,,
13,"HIPP2376",0,,,,
13,"HIPP2377",0,,,,
13,"HIPP2378",0,,,,
13,"HIPP2379",0,,,,
13,"HIPP2380",0,,,,
13,"HIPP2381",0,,,,
13,"HIPP2382",0,,,,
13,"HIPP2383",0,,,,
13,"HIPP2384",0,,,,
13,"HIPP2385",0,,,,
13,"HIPP2386",0,,,,
13,"HIPP2387",0,,,,
13,"HIPP2388",0,,,,
13,"HIPP2389",0,,,,
13,"HIPP2390",0,,,,
13,"HIPP2391",0,,,,
13,"HIPP2392",0,,,,
13,"HIPP2393",0,,,,
13,"HIPP2394",0,,,,
13,"HIPP2395",0,,,,
13,"HIPP2396",0,,,,
13,"HIPP2397",0,,,,
13,"HIPP2398",0,,,,
13,"HIPP2399",0,,,,
13,"HIPP2400",0,,,,
13,"HIPP2401",0,,,,
13,"HIPP2402",0,,,,
13,"HIPP2403",0,,,,
13,"HIPP2404",0,,,,
13,"HIPP2405",0,,,,
13,"HIPP2406",0,,,,
13,"HIPP2407",0,,,,
13,"HIPP2408",0,,,,
13,"HIPP2409",0,,,,
13,"HIPP2410",0,,,,
13,"HIPP2411",0,,,,
13,"HIPP2412",0,,,,
13,"HIPP2413",0,,,,
13,"HIPP2414",0,,,,
13,"HIPP2415",0,,,,
13,"HIPP2416",0,,,,
13,"HIPP2417",0,,,,
13,"HIPP2418",0,,,,
13,"HIPP2419",0,,,,
13,"HIPP2420",0,,,,
13,"HIPP2421",0,,,,
13,"HIPP2422",0,,,,
13,"HIPP2423",0,,,,
13,"HIPP2424",0,,,,
13,"HIPP2425",0,,,,
13,"HIPP2426",0,,,,
13,"HIPP2427",0,,,,
13,"HIPP2428",0,,,,
13,"HIPP2429",0,,,,
13,"HIPP2430",0,,,,
13,"HIPP2431",0,,,,
13,"HIPP2432",0,,,,
13,"HIPP2433",0,,,,
13,"HIPP2434",0,,,,
13,"HIPP2435",0,,,,
13,"HIPP2436",0,,,,
13,"HIPP2437",0,,,,
13,"HIPP2438",0,,,,
13,"HIPP2439",0,,,,
13,"HIPP2440",0,,,,
13,"HIPP2441",0,,,,
13,"HIPP2442",0,,,,
13,"HIPP2443",0,,,,
13,"HIPP2444",0,,,,
13,"HIPP2445",0,,,,
13,"HIPP2446",0,,,,
13,"HIPP2447",0,,,,
13,"HIPP2448",0,,,,
13,"HIPP2449",0,,,,
13,"HIPP2450",0,,,,
13,"HIPP2451",0,,,,
13,"HIPP2452",0,,,,
13,"HIPP2453",0,,,,
13,"HIPP2454",0,,,,
13,"HIPP2455",0,,,,
13,"HIPP2456",0,,,,
13,"HIPP2457",0,,,,
13,"HIPP2458",0,,,,
13,"HIPP2459",0,,,,
13,"HIPP2460",0,,,,
14,"HIPP2461",0,,,"residue: salp?",
14,"HIPP2462",0,,1.00,"tiny amt residue",
14,"HIPP2463",0,,,"whole fish retained",
14,"HIPP2464",0,,,"whole fish retained",
14,"HIPP2465",0,,,"whole fish retained",
14,"HIPP2466",0,,,"whole fish retained",
14,"HIPP2467",0,,,"whole fish retained",
14,"HIPP2468",0,,,"1 Thysanoessa + white gelatinous residue",
14,"HIPP2469",0,,,"1 mysid",
14,"HIPP2470",0,,,"small amt white gelatinous residue",
14,"HIPP2471",0,,1.00,"tiny amt residue: white, gelatinous",
14,"HIPP2472",0,,1.00,"tiny amt residue: white, gelatinous",
14,"HIPP2473",0,,1.00,"tiny amt residue: white, gelatinous",
14,"HIPP2474",0,,,"whole fish retained",
14,"HIPP2475",0,,,"whole fish retained",
14,"HIPP2476",0,,,"whole fish retained",
14,"HIPP2477",0,,,"whole fish retained",
14,"HIPP2478",0,,,"whole fish retained",
14,"HIPP2479",0,,,"whole fish retained",
14,"HIPP2480",0,,,"whole fish retained",
14,"HIPP2481",0,,,"14 gastropods, 1 euphausid furcilia, 1 amphipod",
14,"HIPP2482",0,,,"5 gastropods, 5 amphipods (>= 4 Themisto)",
14,"HIPP2483",0,,,"11 copepods, 3 euphausids (prob Thysanoessa)",
14,"HIPP2484",0,,,"3 copepods + gastropod remains",
14,"HIPP2485",0,,2.00,"3 gastropods, 2 copepods, 2 amphipods, 1 euphausid + small amt residue",
14,"HIPP2486",0,,,"4 tiny euphausids, 2 amphipods, 1 Thysanoessa, 4 copepods",
14,"HIPP2487",0,,,"5 gastropods + residue incl gastropod & copepod remains",
14,"HIPP2488",0,,2.00,"6 gastropods, 2 Thysanoessa + small amt residue",
14,"HIPP2489",0,,,"3 copepods 1 sm euphausid, 1 Thysanoessa",
14,"HIPP2490",0,,,"2 copepods, 1 tiny euphausid",
14,"HIPP2491",0,,,"2 Thysanoessa, 5 copepods, 1 tiny euphausid + sm amt residue",
14,"HIPP2492",0,,,"1 copepod + residue",
14,"HIPP2493",0,,,"5 Thysanoessa, 4 euphausids (poss Thysanoessa), 1 gastropod",
14,"HIPP2494",0,,,"remains of 1 copepod & 2 Thysanoessa",
14,"HIPP2495",0,,,"2 Thysanoessa, 4 copepods + residue",
14,"HIPP2496",0,,,"1 Thysanoessa, 1 tiny euphausid, 1 copepod + residue",
14,"HIPP2497",0,,,"1 copepod + residue",
14,"HIPP2498",0,,,"1 copepod",
14,"HIPP2499",0,,,"1 Thysanoessa, 1 copepod + residue",
14,"HIPP2500",0,,,"3 copepods + residue",
14,"HIPP2501",0,,,"10 amphipods, 1 euphausid",
14,"HIPP2502",0,,,"8 gastropods, 2 copepods, 2 thysanoessa, 1 amphipod + residue",
14,"HIPP2503",0,,,"3 copepods + residue",
14,"HIPP2504",0,,,"1 euphausid + residue",
14,"HIPP2505",0,,,"4 copepods, 2 euphausids",
14,"HIPP2506",0,,,"6 copepods + residue",
14,"HIPP2507",0,,,"3 copepods + residue",
14,"HIPP2508",0,,,"2 copepods + residue",
14,"HIPP2509",0,,,"1 copepod, 1 tiny euphausid + residue",
14,"HIPP2510",0,,,"1 copepods + residue (prob copepod)",
14,"HIPP2511",0,,,"3 Thysanoessa, 1 euphausid (prob Thys), 1 copepod + 2 tiny euphausids",
14,"HIPP2512",0,,,"6 copepods",
14,"HIPP2513",0,,2.00,"v small amt residue",
14,"HIPP2514",0,,,"5 copepods",
14,"HIPP2515",0,,,"2 euphausids (prob Thys), 3 copepods",
14,"HIPP2516",0,,,"11 copepods, 1 tiny euphausid, residue (prob copepod)",
14,"HIPP2517",0,,,"remains 3 gastropods",
14,"HIPP2518",0,,,"1 Thysanoessa, 5 copepods, 2 tiny euphausids",
14,"HIPP2519",0,,,"4 copepods",
14,"HIPP2520",0,,,"1 euphausid, 2 copepods, 1 amphipod",
14,"HIPP2521",0,,,"19 copepods, 1 tiny euphausid + residue",
14,"HIPP2522",0,,,"sm amt residue incl remains euphausid eyes",
14,"HIPP2523",0,,,"1 euphausid + sm amt residue",
14,"HIPP2524",0,,,"1 euphausid + residue",
14,"HIPP2525",0,,,"2 copepods + residue",
14,"HIPP2526",0,,,"2 copepods + residue",
14,"HIPP2527",0,,,"residue",
14,"HIPP2528",0,,,"1 tiny euphausid + residue",
14,"HIPP2529",0,,,"1 Thysanoessa, 1 euphausid (poss Thys)",
14,"HIPP2530",0,,,"4 copepods, 1 gastropod + residue",
14,"HIPP2531",0,,,,
14,"HIPP2532",0,,,,
14,"HIPP2533",0,,,,
14,"HIPP2534",0,,,,
14,"HIPP2535",0,,,,
14,"HIPP2536",0,,,,
14,"HIPP2537",0,,,,
14,"HIPP2538",0,,,,
14,"HIPP2539",0,,,,
14,"HIPP2540",0,,,,
14,"HIPP2541",0,,,,
14,"HIPP2542",0,,,,
14,"HIPP2543",0,,,,
14,"HIPP2544",0,,,,
14,"HIPP2545",0,,,,
14,"HIPP2546",0,,,,
14,"HIPP2547",0,,,,
14,"HIPP2548",0,,,,
14,"HIPP2549",0,,,,
14,"HIPP2550",0,,,,
14,"HIPP2551",0,,,,
14,"HIPP2552",0,,,,
14,"HIPP2553",0,,,,
14,"HIPP2554",0,,,,
14,"HIPP2555",0,,,,
14,"HIPP2556",0,,,,
14,"HIPP2557",0,,,,
14,"HIPP2558",0,,,,
14,"HIPP2559",0,,,,
14,"HIPP2560",0,,,,
14,"HIPP2561",0,,,,
14,"HIPP2562",0,,,,
14,"HIPP2563",0,,,,
14,"HIPP2564",0,,,,
14,"HIPP2565",0,,,,
14,"HIPP2566",0,,,,
14,"HIPP2567",0,,,,
14,"HIPP2568",0,,,,
14,"HIPP2569",0,,,,
14,"HIPP2570",0,,,,
14,"HIPP2571",0,,,,
14,"HIPP2572",0,,,,
14,"HIPP2573",0,,,,
14,"HIPP2574",0,,,,
14,"HIPP2575",0,,,,
14,"HIPP2576",0,,,,
14,"HIPP2577",0,,,,
14,"HIPP2578",0,,,,
14,"HIPP2579",0,,,,
14,"HIPP2580",0,,,,
